URL,Out-links
https://en.wikipedia.org/wiki/Persuasion_(novel),406
https://en.wikipedia.org/wiki/Earl,626
https://en.wikipedia.org/wiki/Commission_(art),232
https://en.wikipedia.org/wiki/Wayback_Machine,584
https://en.wikipedia.org/wiki/Sophie_Thompson,304
https://en.wikipedia.org/wiki/Cambridge_University_Press,821
https://en.wikipedia.org/wiki/Template_talk:Jane_Austen,105
https://en.wikipedia.org/wiki/Fire_Island_(film),590
https://en.wikipedia.org/wiki/Thiago_Lacerda,166
https://en.wikipedia.org/wiki/A_Memoir_of_Jane_Austen,199
https://en.wikipedia.org/wiki/LibriVox,197
https://en.wikipedia.org/wiki/Sharon_Maguire,141
https://en.wikipedia.org/wiki/Austenland,194
https://en.wikipedia.org/wiki/Pemberley,148
https://en.wikipedia.org/wiki/LCC_(identifier),784
https://en.wikipedia.org/wiki/Category:CS1:_unfit_URL,418
https://en.wikipedia.org/wiki/George_Wickham,532
https://en.wikipedia.org/wiki/The_Daily_Telegraph,1503
https://en.wikipedia.org/wiki/Lord_Byron,2112
https://en.wikipedia.org/wiki/Burke,1010
https://en.wikipedia.org/wiki/Template_talk:Pride_and_Prejudice,81
https://en.wikipedia.org/wiki/Cassandra_Austen,178
https://en.wikipedia.org/wiki/Mark_Twain,1282
https://en.wikipedia.org/wiki/Margaret_Holford,97
https://en.wikipedia.org/wiki/Mr._Fitzwilliam_Darcy,385
https://en.wikipedia.org/wiki/Duty_and_Desire,145
https://en.wikipedia.org/wiki/Death_Comes_to_Pemberley,179
https://en.wikipedia.org/wiki/Jane_Austen,1064
https://en.wikipedia.org/wiki/Vlog,339
https://en.wikipedia.org/wiki/P._D._James,447
https://en.wikipedia.org/wiki/IMDb_(identifier),661
https://en.wikipedia.org/wiki/Francis_Austen,286
https://en.wikipedia.org/wiki/Beyond_a_Joke_(Red_Dwarf),238
https://en.wikipedia.org/wiki/James_Joyce,2483
https://en.wikipedia.org/wiki/Walter_Scott,1719
https://en.wikipedia.org/wiki/The_Morning_Chronicle,392
https://en.wikipedia.org/wiki/Juliet_Barker,93
https://en.wikipedia.org/wiki/Romance_novel,1196
https://en.wikipedia.org/wiki/Michael_Barry_(television_producer),75
https://en.wikipedia.org/wiki/Project_Gutenberg,599
https://en.wikipedia.org/wiki/Hank_Green,780
https://en.wikipedia.org/wiki/Jane_Austen_in_popular_culture,1134
https://en.wikipedia.org/wiki/Mr._Collins,243
https://en.wikipedia.org/wiki/Joseph_Hall_(bishop),567
https://en.wikipedia.org/wiki/Standard_Ebooks,222
https://en.wikipedia.org/wiki/S2CID_(identifier),250
https://en.wikipedia.org/wiki/Frances_Lincoln_Publishers,115
https://en.wikipedia.org/wiki/Zombie,1555
https://en.wikipedia.org/wiki/The_Lord_of_the_Rings,1593
https://en.wikipedia.org/wiki/Abigail_Reynolds_(writer),85
https://en.wikipedia.org/wiki/Category:Use_British_English_from_February_2012,445
https://en.wikipedia.org/wiki/Time_(magazine),753
https://en.wikipedia.org/wiki/Jeremy_Taylor,362
https://en.wikipedia.org/wiki/Landed_gentleman,387
https://en.wikipedia.org/wiki/Pride_and_Prejudice_and_Zombies:_Dawn_of_the_Dreadfuls,143
https://en.wikipedia.org/wiki/Death_Comes_to_Pemberley_(TV_series),234
https://en.wikipedia.org/wiki/Helen_Jerome,108
https://en.wikipedia.org/wiki/Colin_Keith-Johnston,112
https://en.wikipedia.org/wiki/Henley_Standard,89
https://en.wikipedia.org/wiki/Joel_Kim_Booster,300
https://en.wikipedia.org/wiki/Protagonist,411
https://en.wikipedia.org/wiki/Category:1813_British_novels,60
https://en.wikipedia.org/wiki/Chawton_House,293
https://en.wikipedia.org/wiki/Timeline_of_Jane_Austen,795
https://en.wikipedia.org/wiki/Miss_Austen_Regrets,192
https://en.wikipedia.org/wiki/London,3595
https://en.wikipedia.org/wiki/Fitzwilliam_Darcy,385
https://en.wikipedia.org/wiki/Edward_Austen_Knight,180
"https://en.wikipedia.org/wiki/Love,_Lies_and_Lizzie",148
"https://en.wikipedia.org/wiki/The_History_of_Tom_Jones,_a_Foundling",256
https://en.wikipedia.org/wiki/Kahiin_to_Hoga,437
https://en.wikipedia.org/wiki/James_Austen,127
https://en.wikipedia.org/wiki/Hertfordshire,1312
https://en.wikipedia.org/wiki/Limelight_(magazine),142
https://en.wikipedia.org/wiki/Sanditon,179
"https://en.wikipedia.org/wiki/Rochester,_New_York",1856
https://en.wikipedia.org/wiki/Sam_Riley,246
https://en.wikipedia.org/wiki/Mansfield_Park,710
https://en.wikipedia.org/wiki/TV_Globo,1454
https://en.wikipedia.org/wiki/Small_talk,178
https://en.wikipedia.org/wiki/Bride_and_Prejudice,269
https://en.wikipedia.org/wiki/The_History_of_England_(Austen),153
https://en.wikipedia.org/wiki/Longbourn,155
https://en.wikipedia.org/wiki/Portal:Novels,460
https://en.wikipedia.org/wiki/Celia_Johnson,420
https://en.wikipedia.org/wiki/C._E._Brock,218
https://en.wikipedia.org/wiki/C.E._Brock,220
https://en.wikipedia.org/wiki/BBC,2297
https://en.wikipedia.org/wiki/Nadine_Garner,304
https://en.wikipedia.org/wiki/Janeite,281
https://en.wikipedia.org/wiki/Category:British_novels_adapted_into_operas,92
https://en.wikipedia.org/wiki/Cecilia_(Burney_novel),147
https://en.wikipedia.org/wiki/Pride_and_Prejudice_(1980_TV_series),176
https://en.wikipedia.org/wiki/Sydney_Opera_House,1055
https://en.wikipedia.org/wiki/Mashup_(book),151
https://en.wikipedia.org/wiki/Human_cannibalism,1188
https://en.wikipedia.org/wiki/The_Lizzie_Bennet_Diaries,383
https://en.wikipedia.org/wiki/Hayley_Mills,832
"https://en.wikipedia.org/wiki/Little,_Brown_Book_Group",198
https://en.wikipedia.org/wiki/Polly_Bergen,373
https://en.wikipedia.org/wiki/Becoming_Jane,591
https://en.wikipedia.org/wiki/Mr_Bennet,380
https://en.wikipedia.org/wiki/Greer_Garson,489
https://en.wikipedia.org/wiki/OCLC_(identifier),363
https://en.wikipedia.org/wiki/Samuel_Johnson,1811
https://en.wikipedia.org/wiki/Agatha_Moreira,272
https://en.wikipedia.org/wiki/Steve_Hockensmith,116
https://en.wikipedia.org/wiki/List_of_literary_adaptations_of_Pride_and_Prejudice,499
https://en.wikipedia.org/wiki/Oxford_University_Press,698
https://en.wikipedia.org/wiki/University_of_Chicago_Press,276
https://en.wikipedia.org/wiki/Free_indirect_speech,179
https://en.wikipedia.org/wiki/Northanger_Abbey,511
https://en.wikipedia.org/wiki/American_Book_Review,104
https://en.wikipedia.org/wiki/Charles_Austen,272
https://en.wikipedia.org/wiki/Thomas_Egerton_(publisher),87
https://en.wikipedia.org/wiki/Category:Articles_with_LibriVox_links,410
"https://en.wikipedia.org/wiki/Plan_of_a_Novel,_according_to_Hints_from_Various_Quarters",147
https://en.wikipedia.org/wiki/Bernie_Su,167
https://en.wikipedia.org/wiki/Drawing_room,285
https://en.wikipedia.org/wiki/Carl_Davis,386
https://en.wikipedia.org/wiki/The_A.V._Club,626
https://en.wikipedia.org/wiki/Category:British_novels_adapted_into_television_shows,277
https://en.wikipedia.org/wiki/Mr._William_Collins,243
https://en.wikipedia.org/wiki/JSTOR_(identifier),283
https://en.wikipedia.org/wiki/Jessica_Swale,288
https://en.wikipedia.org/wiki/Oxford_English_Dictionary,692
https://en.wikipedia.org/wiki/Sense_and_Sensibility,369
https://en.wikipedia.org/wiki/Music_Box_Theatre,1557
https://en.wikipedia.org/wiki/First_Impressions_(musical),184
https://en.wikipedia.org/wiki/Portal:Literature,893
https://en.wikipedia.org/wiki/Pride_and_Prejudice_and_Zombies_(film),438
https://en.wikipedia.org/wiki/PMID_(identifier),416
https://en.wikipedia.org/wiki/Mary_Poovey,115
https://en.wikipedia.org/wiki/Johns_Hopkins_University_Press,150
https://en.wikipedia.org/wiki/Pride_and_Prejudice_(1940_film),383
https://en.wikipedia.org/wiki/Category:British_romance_novels,228
https://en.wikipedia.org/wiki/Australian_Broadcasting_Corporation,1383
https://en.wikipedia.org/wiki/Colin_Firth,1309
https://en.wikipedia.org/wiki/Hermione_Gingold,458
https://en.wikipedia.org/wiki/Thomas_Langlois_Lefroy,269
https://en.wikipedia.org/wiki/Lost_television_broadcast,656
https://en.wikipedia.org/wiki/Pride_and_Prejudice_(1967_TV_series),167
https://en.wikipedia.org/wiki/Whitney_Matheson,98
https://en.wikipedia.org/wiki/Pamela_Aidan,93
https://en.wikipedia.org/wiki/Reception_history_of_Jane_Austen,1391
https://en.wikipedia.org/wiki/Journal_of_Inherited_Metabolic_Disease,79
https://en.wikipedia.org/wiki/TIME,755
https://en.wikipedia.org/wiki/Jennifer_Ehle,558
https://en.wikipedia.org/wiki/Sandra_Lerner,183
https://en.wikipedia.org/wiki/Waverley_Novels,228
https://en.wikipedia.org/wiki/Jo_Baker_(novelist),104
https://en.wikipedia.org/wiki/Bennet_family,377
https://en.wikipedia.org/wiki/Hugh_Thomson,239
https://en.wikipedia.org/wiki/Martha_Lloyd,287
https://en.wikipedia.org/wiki/Pride_and_Prejudice_and_Zombies,285
https://en.wikipedia.org/wiki/Pride_and_Prejudice_(1995_TV_series),758
https://en.wikipedia.org/wiki/Eligible_(novel),119
https://en.wikipedia.org/wiki/Daniel_Nelson_(Swedish_composer),63
https://en.wikipedia.org/wiki/Emma_(novel),608
https://en.wikipedia.org/wiki/Moby-Dick,916
https://en.wikipedia.org/wiki/Category:Novels_set_in_the_19th_century,257
https://en.wikipedia.org/wiki/Category:CS1_Brazilian_Portuguese-language_sources_(pt-br),419
https://en.wikipedia.org/wiki/Richard_Bentley_(publisher),243
https://en.wikipedia.org/wiki/Anne_Isabella_Milbanke,300
https://en.wikipedia.org/wiki/Curtis_Sittenfeld,268
https://en.wikipedia.org/wiki/Kent,1067
https://en.wikipedia.org/wiki/The_Beautifull_Cassandra,144
https://en.wikipedia.org/wiki/W._H._Auden,999
https://en.wikipedia.org/wiki/Anna_Quindlen,289
https://en.wikipedia.org/wiki/Horace_Smith_(poet),132
https://en.wikipedia.org/wiki/Styles_and_themes_of_Jane_Austen,621
https://en.wikipedia.org/wiki/Eliza_de_Feuillide,180
https://en.wikipedia.org/wiki/Henry_Thomas_Austen,200
https://en.wikipedia.org/wiki/George_Henry_Lewes,331
https://en.wikipedia.org/wiki/Mr_William_Collins,241
https://en.wikipedia.org/wiki/Austenland_(film),203
https://en.wikipedia.org/wiki/Lady_Susan,167
https://en.wikipedia.org/wiki/The_New_York_Times,2576
https://en.wikipedia.org/wiki/De_Burgh,215
https://en.wikipedia.org/wiki/Goodnestone_Park,165
https://en.wikipedia.org/wiki/USA_Today,1184
https://en.wikipedia.org/wiki/Catherine_Hubback,120
https://en.wikipedia.org/wiki/Elizabeth_Bennet,412
https://en.wikipedia.org/wiki/Farley_Granger,467
https://en.wikipedia.org/wiki/Dowry,933
https://en.wikipedia.org/wiki/Telenovela,932
https://en.wikipedia.org/wiki/Ninja,677
https://en.wikipedia.org/wiki/Category:Novels_about_nobility,81
https://en.wikipedia.org/wiki/Love_and_Freindship,135
https://en.wikipedia.org/wiki/The_Big_Read,444
https://en.wikipedia.org/wiki/Hypochondriac,558
"https://en.wikipedia.org/wiki/Catharine,_or_The_Bower",130
https://en.wikipedia.org/wiki/Fanny_Burney,498
https://en.wikipedia.org/wiki/Janet_M._Todd,157
https://en.wikipedia.org/wiki/Huffington_Post,757
https://en.wikipedia.org/wiki/Matthew_Macfadyen,600
https://en.wikipedia.org/wiki/Bennet_(surname),110
https://en.wikipedia.org/wiki/Keira_Knightley,1068
https://en.wikipedia.org/wiki/Fish_meal,410
https://en.wikipedia.org/wiki/Filleted_fish,230
https://en.wikipedia.org/wiki/Fish_diseases_and_parasites,612
https://en.wikipedia.org/wiki/Whitebait,387
https://en.wikipedia.org/wiki/Aquaculture_in_Samoa,87
https://en.wikipedia.org/wiki/Fishing_vessel,812
https://en.wikipedia.org/wiki/Albino,691
https://en.wikipedia.org/wiki/Fat,875
https://en.wikipedia.org/wiki/Mariculture,626
https://en.wikipedia.org/wiki/Aquaculture_in_New_Zealand,573
https://en.wikipedia.org/wiki/La_Nueva_Viga_Market,389
https://en.wikipedia.org/wiki/Taipei_Fish_Market,265
https://en.wikipedia.org/wiki/Portal:Food,2806
https://en.wikipedia.org/wiki/Steelhead,198
https://en.wikipedia.org/wiki/Fried_fish,831
https://en.wikipedia.org/wiki/Seafood_dishes,665
https://en.wikipedia.org/wiki/Template_talk:Seafood,147
https://en.wikipedia.org/wiki/Beluga_sturgeon,586
https://en.wikipedia.org/wiki/Chowder,1199
https://en.wikipedia.org/wiki/Eating_live_seafood,667
https://en.wikipedia.org/wiki/Fish_processing,661
https://en.wikipedia.org/wiki/Anchovies_as_food,548
https://en.wikipedia.org/wiki/Aquaculture_of_catfish,378
https://en.wikipedia.org/wiki/Broodstock,389
https://en.wikipedia.org/wiki/Coregonus,350
https://en.wikipedia.org/wiki/Burbot,300
https://en.wikipedia.org/wiki/United_States,3707
https://en.wikipedia.org/wiki/Spherification,82
https://en.wikipedia.org/wiki/United_States_Customs_Service,239
https://en.wikipedia.org/wiki/Tobiko,545
https://en.wikipedia.org/wiki/Fish_factory,354
https://en.wikipedia.org/wiki/Maine_Avenue_Fish_Market,414
https://en.wikipedia.org/wiki/Smoked_fish,306
https://en.wikipedia.org/wiki/Shellfish,825
https://en.wikipedia.org/wiki/Shrimp_paste,1438
https://en.wikipedia.org/wiki/History_of_seafood,423
https://en.wikipedia.org/wiki/Iran_(Persia),3318
https://en.wikipedia.org/wiki/Fish_stocking,464
https://en.wikipedia.org/wiki/Aquaculture_in_Canada,345
https://en.wikipedia.org/wiki/Sea_sponge_aquaculture,472
https://en.wikipedia.org/wiki/East_Coast_of_the_United_States,1115
https://en.wikipedia.org/wiki/British_Columbia,1877
https://en.wikipedia.org/wiki/Scania_Market,338
https://en.wikipedia.org/wiki/Lox,714
https://en.wikipedia.org/wiki/Salted_squid,197
https://en.wikipedia.org/wiki/Fish_preservation,339
https://en.wikipedia.org/wiki/Fish_stock_(food),178
https://en.wikipedia.org/wiki/Marine_mammals_as_food,630
https://en.wikipedia.org/wiki/Krill_fishery,599
https://en.wikipedia.org/wiki/Template_talk:Fishing_industry_topics,70
https://en.wikipedia.org/wiki/Cured_fish,344
https://en.wikipedia.org/wiki/Greeks,2515
https://en.wikipedia.org/wiki/Fish_hatchery,431
https://en.wikipedia.org/wiki/Oyster_farming,673
https://en.wikipedia.org/wiki/Overfishing,1238
https://en.wikipedia.org/wiki/Roe,926
https://en.wikipedia.org/wiki/Kazakhstan,2199
https://en.wikipedia.org/wiki/Fish_as_food,1067
https://en.wikipedia.org/wiki/Raw_bar,271
https://en.wikipedia.org/wiki/Aquaculture_in_Vanuatu,109
https://en.wikipedia.org/wiki/Aquaculture_in_Australia,428
https://en.wikipedia.org/wiki/North_Atlantic,1380
https://en.wikipedia.org/wiki/Cyclopterus_lumpus,266
https://en.wikipedia.org/wiki/Geoduck_aquaculture,490
https://en.wikipedia.org/wiki/Commercial_fish_feed,366
https://en.wikipedia.org/wiki/Black_Sea,1539
https://en.wikipedia.org/wiki/Garak_Market,319
https://en.wikipedia.org/wiki/Aquaculture_of_salmon,861
https://en.wikipedia.org/wiki/Ovaries,899
https://en.wikipedia.org/wiki/Butter,742
https://en.wikipedia.org/wiki/Caviar_diplomacy,551
https://en.wikipedia.org/wiki/Perak,2036
https://en.wikipedia.org/wiki/Factory_ship,331
https://en.wikipedia.org/wiki/Gibbing,250
https://en.wikipedia.org/wiki/Seine_fishing,392
https://en.wikipedia.org/wiki/Cream,336
https://en.wikipedia.org/wiki/Turtle_farming,532
https://en.wikipedia.org/wiki/United_States_Fish_and_Wildlife_Service,658
https://en.wikipedia.org/wiki/List_of_raw_fish_dishes,643
https://en.wikipedia.org/wiki/Category:Roe_dishes,47
https://en.wikipedia.org/wiki/Oluwo_fish_market,260
https://en.wikipedia.org/wiki/Fish_paste,554
https://en.wikipedia.org/wiki/Aquaculture_in_Kiribati,97
https://en.wikipedia.org/wiki/Midwestern_United_States,2434
https://en.wikipedia.org/wiki/Aquaculture_in_Indonesia,194
https://en.wikipedia.org/wiki/Azerbaijan,2764
https://en.wikipedia.org/wiki/Busan_Cooperative_Fish_Market,312
https://en.wikipedia.org/wiki/Salted_fish,265
https://en.wikipedia.org/wiki/Huanan_Seafood_Wholesale_Market,673
https://en.wikipedia.org/wiki/Seafood_mislabelling,544
https://en.wikipedia.org/wiki/Seaweed_farming,660
https://en.wikipedia.org/wiki/Black_caviar_(disambiguation),48
https://en.wikipedia.org/wiki/Aquaculture_in_Palau,88
https://en.wikipedia.org/wiki/Fish_fillet,228
https://en.wikipedia.org/wiki/Fish_steak,313
https://en.wikipedia.org/wiki/Selenium,1517
https://en.wikipedia.org/wiki/Wild_fisheries,1135
https://en.wikipedia.org/wiki/Nouakchott_fish_market,261
https://en.wikipedia.org/wiki/CITES,634
https://en.wikipedia.org/wiki/Category:Articles_with_unsourced_statements_from_August_2020,707
https://en.wikipedia.org/wiki/Eel_as_food,614
https://en.wikipedia.org/wiki/Black-eyed_pea,386
https://en.wikipedia.org/wiki/Template_talk:Roe,75
https://en.wikipedia.org/wiki/Octopus_as_food,512
https://en.wikipedia.org/wiki/National_Fish_Hatchery_System,334
https://en.wikipedia.org/wiki/Algaculture,917
https://en.wikipedia.org/wiki/Trawling,483
https://en.wikipedia.org/wiki/Aquaculture_in_South_Korea,485
https://en.wikipedia.org/wiki/Jordan_River,484
https://en.wikipedia.org/wiki/Octopus_aquaculture,561
https://en.wikipedia.org/wiki/Bloomberg_News,564
https://en.wikipedia.org/wiki/Karasumi,540
https://en.wikipedia.org/wiki/Calorie,259
https://en.wikipedia.org/wiki/Freshwater_prawn_farming,390
https://en.wikipedia.org/wiki/Aquaculture_in_the_Federated_States_of_Micronesia,91
https://en.wikipedia.org/wiki/Commercial_fishing,513
https://en.wikipedia.org/wiki/Toyosu_Market,323
https://en.wikipedia.org/wiki/Aquaculture_engineering,321
https://en.wikipedia.org/wiki/Economic_value,552
https://en.wikipedia.org/wiki/Aquaculture_in_China,586
https://en.wikipedia.org/wiki/Squid_as_food,438
https://en.wikipedia.org/wiki/Scallop_aquaculture,473
https://en.wikipedia.org/wiki/Geothermal_energy_and_aquaculture,1383
https://en.wikipedia.org/wiki/Scandinavia,957
https://en.wikipedia.org/wiki/Kibbutz_Dan,151
https://en.wikipedia.org/wiki/Fish_slaughter,416
https://en.wikipedia.org/wiki/Magnesium,1322
https://en.wikipedia.org/wiki/Artisanal_fishing,361
https://en.wikipedia.org/wiki/Crayfish_as_food,679
https://en.wikipedia.org/wiki/Salmon_cannery,610
https://en.wikipedia.org/wiki/Sea_of_Azov,877
https://en.wikipedia.org/wiki/Live_fish_trade,385
https://en.wikipedia.org/wiki/Noryangjin_Fisheries_Wholesale_Market,337
https://en.wikipedia.org/wiki/Peterhead_Fish_Market,268
https://en.wikipedia.org/wiki/Sevruga,284
https://en.wikipedia.org/wiki/Carp,1217
https://en.wikipedia.org/wiki/Capelin,338
https://en.wikipedia.org/wiki/Fish_hydrolysate,321
https://en.wikipedia.org/wiki/Fish_pie,304
https://en.wikipedia.org/wiki/Sweden,2260
https://en.wikipedia.org/wiki/Canned_fish,333
https://en.wikipedia.org/wiki/Darra_Goldstein,302
https://en.wikipedia.org/wiki/Metagonimiasis,172
https://en.wikipedia.org/wiki/Dried_fish,382
https://en.wikipedia.org/wiki/Gillnetting,469
https://en.wikipedia.org/wiki/Crab_meat,499
https://en.wikipedia.org/wiki/Fishing_dredge,386
https://en.wikipedia.org/wiki/Shrimp_fishery,611
https://en.wikipedia.org/wiki/Recirculating_aquaculture_system,382
https://en.wikipedia.org/wiki/Fish_sauce,1592
https://en.wikipedia.org/wiki/Puretic_power_block,342
https://en.wikipedia.org/wiki/List_of_fish_dishes,1038
https://en.wikipedia.org/wiki/Aquaculture_in_Timor-Leste,122
https://en.wikipedia.org/wiki/Fishing_in_the_North_Sea,303
https://en.wikipedia.org/wiki/Lumpfish,236
https://en.wikipedia.org/wiki/Diario_de_Sevilla,96
https://en.wikipedia.org/wiki/Declawing_of_crabs,318
https://en.wikipedia.org/wiki/Talk:Caviar,368
https://en.wikipedia.org/wiki/Integrated_multi-trophic_aquaculture,680
https://en.wikipedia.org/wiki/Seafood_boil,287
https://en.wikipedia.org/wiki/Pasteurized,562
https://en.wikipedia.org/wiki/Israel,3343
https://en.wikipedia.org/wiki/Organic_certification,711
https://en.wikipedia.org/wiki/Kipper,714
https://en.wikipedia.org/wiki/Gathering_seafood_by_hand,620
https://en.wikipedia.org/wiki/Byzantine_Empire,2956
https://en.wikipedia.org/wiki/Acipenser_naccarii,362
